axis_index,driver,team,lap,stint,compound,tyre_age,straight_id,max_speed_kph,p95_speed_kph,full_throttle_distance_share,drs_distance_share,acceleration_150_250_kph_per_100m,segment_time_s,segment_distance_m,feature_role
125,ANT,Mercedes,19,1,HARD,19.0,S01,276.0,276.0,1.0,0.0,,0.9660529816321728,72.98910781795001,observed_straight_speed_control_proxy_not_engine_power_or_drag
125,ANT,Mercedes,19,1,HARD,19.0,S02,293.0,293.0,0.6521739130434783,0.0,,1.4142476509760047,114.69716942820718,observed_straight_speed_control_proxy_not_engine_power_or_drag
125,ANT,Mercedes,19,1,HARD,19.0,S03,309.9649963378906,309.1173294067383,0.8526315789473684,0.0,33.84572716099905,14.369296650744133,985.3529555423252,observed_straight_speed_control_proxy_not_engine_power_or_drag
125,ANT,Mercedes,19,1,HARD,19.0,S04,304.0,304.0,1.0,1.0,,2.807619393366099,229.39433885641435,observed_straight_speed_control_proxy_not_engine_power_or_drag
125,ANT,Mercedes,19,1,HARD,19.0,S05,239.0,239.0,1.0,0.0,19.947779462347672,2.0671251098730314,130.3376925320536,observed_straight_speed_control_proxy_not_engine_power_or_drag
125,ANT,Mercedes,19,1,HARD,19.0,S06,277.91864013671875,277.59275512695314,0.85,0.0,42.267509646092705,6.532911287887673,411.8671084012894,observed_straight_speed_control_proxy_not_engine_power_or_drag
126,ANT,Mercedes,20,1,HARD,20.0,S01,278.61407470703125,278.350634765625,1.0,0.0,,0.9630704453193435,73.40265556024613,observed_straight_speed_control_proxy_not_engine_power_or_drag
126,ANT,Mercedes,20,1,HARD,20.0,S02,293.0,293.0,0.7391304347826086,0.0,,1.420113899158234,115.34703016610106,observed_straight_speed_control_proxy_not_engine_power_or_drag
126,ANT,Mercedes,20,1,HARD,20.0,S03,312.29522705078125,305.0,0.7736842105263158,0.0,23.296111559298396,14.234448925609133,990.9358500633227,observed_straight_speed_control_proxy_not_engine_power_or_drag
126,ANT,Mercedes,20,1,HARD,20.0,S04,301.0,301.0,1.0,1.0,,2.8747498433777734,230.69406033220213,observed_straight_speed_control_proxy_not_engine_power_or_drag
126,ANT,Mercedes,20,1,HARD,20.0,S05,224.323486328125,222.84828567504883,1.0,0.0,16.362388601716592,2.215073327828971,131.07617064329665,observed_straight_speed_control_proxy_not_engine_power_or_drag
126,ANT,Mercedes,20,1,HARD,20.0,S06,276.97314453125,276.3002624511719,0.7875,0.0,45.003876319951566,6.799027128956372,414.20069923281744,observed_straight_speed_control_proxy_not_engine_power_or_drag
127,ANT,Mercedes,21,1,HARD,21.0,S01,282.0,281.9590270996094,1.0,0.0,,0.9592470097046318,74.3304687414484,observed_straight_speed_control_proxy_not_engine_power_or_drag
127,ANT,Mercedes,21,1,HARD,21.0,S02,296.6294860839844,296.4874786376953,0.2608695652173913,0.0,,1.4739784105962306,116.80502230799033,observed_straight_speed_control_proxy_not_engine_power_or_drag
127,ANT,Mercedes,21,1,HARD,21.0,S03,329.95159912109375,329.0,0.8578947368421053,0.3631578947368421,38.01875246357496,13.248243308295761,1003.4613280095532,observed_straight_speed_control_proxy_not_engine_power_or_drag
127,ANT,Mercedes,21,1,HARD,21.0,S04,305.0,305.0,1.0,1.0,,2.89719350664368,233.61004461598066,observed_straight_speed_control_proxy_not_engine_power_or_drag
127,ANT,Mercedes,21,1,HARD,21.0,S05,246.4110870361328,236.81259155273438,1.0,0.0,34.93882833497176,2.2491340382630853,132.73297989544358,observed_straight_speed_control_proxy_not_engine_power_or_drag
127,ANT,Mercedes,21,1,HARD,21.0,S06,278.55169677734375,276.5104278564453,0.9125,0.0,44.73482228643276,6.865068573725759,419.4362164696016,observed_straight_speed_control_proxy_not_engine_power_or_drag
128,ANT,Mercedes,22,1,HARD,22.0,S01,283.0,282.3102325439453,1.0,0.0,,0.9665251808310037,74.64683442771197,observed_straight_speed_control_proxy_not_engine_power_or_drag
128,ANT,Mercedes,22,1,HARD,22.0,S02,294.9226989746094,294.75877990722654,0.21739130434782608,0.0,,1.468618360441207,117.30216838640452,observed_straight_speed_control_proxy_not_engine_power_or_drag
128,ANT,Mercedes,22,1,HARD,22.0,S03,328.0,328.0,0.8631578947368421,0.6421052631578947,34.287753654107846,13.660439158785747,1007.7322647741114,observed_straight_speed_control_proxy_not_engine_power_or_drag
128,ANT,Mercedes,22,1,HARD,22.0,S04,303.0,303.0,1.0,1.0,,2.926279686822013,234.60433677280903,observed_straight_speed_control_proxy_not_engine_power_or_drag
128,ANT,Mercedes,22,1,HARD,22.0,S05,245.0,245.0,1.0,0.0,47.51613681842491,2.235412857859235,133.29791862091423,observed_straight_speed_control_proxy_not_engine_power_or_drag
128,ANT,Mercedes,22,1,HARD,22.0,S06,279.0,278.89803619384764,0.825,0.0,44.67405895344999,6.914811195023696,421.2214228420889,observed_straight_speed_control_proxy_not_engine_power_or_drag
129,ANT,Mercedes,23,1,HARD,23.0,S01,277.9117126464844,277.06982421875,1.0,0.0,,0.9894301334888127,74.25580885019862,observed_straight_speed_control_proxy_not_engine_power_or_drag
129,ANT,Mercedes,23,1,HARD,23.0,S02,293.0,293.0,0.8260869565217391,0.0,,1.4377420669942205,116.6876996217407,observed_straight_speed_control_proxy_not_engine_power_or_drag
129,ANT,Mercedes,23,1,HARD,23.0,S03,327.0,326.1795257568359,0.8789473684210526,0.5631578947368421,40.83541022098584,14.695809547663298,1002.4534194776815,observed_straight_speed_control_proxy_not_engine_power_or_drag
129,ANT,Mercedes,23,1,HARD,23.0,S04,303.0,303.0,1.0,1.0,,2.9240000286628525,233.3753992434814,observed_straight_speed_control_proxy_not_engine_power_or_drag
129,ANT,Mercedes,23,1,HARD,23.0,S05,222.9432373046875,221.0,1.0,0.0,3.9083289768146163,2.1727391512150946,132.59965866106896,observed_straight_speed_control_proxy_not_engine_power_or_drag
129,ANT,Mercedes,23,1,HARD,23.0,S06,280.0,280.0,0.925,0.0,42.170053725224356,6.827692187576376,419.014921368978,observed_straight_speed_control_proxy_not_engine_power_or_drag
130,ANT,Mercedes,24,1,HARD,24.0,S01,280.0,280.0,1.0,0.0,,0.9763039138516917,73.8140921313013,observed_straight_speed_control_proxy_not_engine_power_or_drag
130,ANT,Mercedes,24,1,HARD,24.0,S02,295.0,295.0,0.6956521739130435,0.0,,1.4245416584269102,115.99357334918774,observed_straight_speed_control_proxy_not_engine_power_or_drag
130,ANT,Mercedes,24,1,HARD,24.0,S03,310.0,309.3622253417969,0.9052631578947369,0.0,33.8265012781297,14.300205516915312,996.4902437725675,observed_straight_speed_control_proxy_not_engine_power_or_drag
130,ANT,Mercedes,24,1,HARD,24.0,S04,306.7310791015625,305.9455627441406,1.0,1.0,,2.875297329847007,231.98714669837548,observed_straight_speed_control_proxy_not_engine_power_or_drag
130,ANT,Mercedes,24,1,HARD,24.0,S05,235.0,231.59616088867188,1.0,0.0,15.370238841574357,2.138629604144963,131.81087880589516,observed_straight_speed_control_proxy_not_engine_power_or_drag
130,ANT,Mercedes,24,1,HARD,24.0,S06,279.68585205078125,278.56719970703125,0.975,0.0,42.16258315861608,6.540031789264972,416.5223770266287,observed_straight_speed_control_proxy_not_engine_power_or_drag
131,ANT,Mercedes,25,1,HARD,25.0,S01,281.12274169921875,280.9109130859375,1.0,0.0,,0.9601515048569684,73.75043955532313,observed_straight_speed_control_proxy_not_engine_power_or_drag
131,ANT,Mercedes,25,1,HARD,25.0,S02,296.0,296.0,1.0,0.0,,1.41233863796601,115.89354787265064,observed_straight_speed_control_proxy_not_engine_power_or_drag
131,ANT,Mercedes,25,1,HARD,25.0,S03,327.0,326.6769577026367,0.8473684210526315,0.6894736842105263,33.93557463356973,13.912022811568075,995.6309339968623,observed_straight_speed_control_proxy_not_engine_power_or_drag
131,ANT,Mercedes,25,1,HARD,25.0,S04,308.0,308.0,1.0,1.0,,2.858614214802335,231.7870957453013,observed_straight_speed_control_proxy_not_engine_power_or_drag
131,ANT,Mercedes,25,1,HARD,25.0,S05,228.0,228.0,1.0,0.0,8.844785978753624,2.109044744392032,131.69721349164843,observed_straight_speed_control_proxy_not_engine_power_or_drag
131,ANT,Mercedes,25,1,HARD,25.0,S06,279.88763427734375,279.05270233154295,0.925,0.0,44.81379653047447,6.707639337586707,416.16319463360907,observed_straight_speed_control_proxy_not_engine_power_or_drag
132,ANT,Mercedes,26,1,HARD,26.0,S01,281.0151062011719,280.74237365722655,1.0,0.0,,0.9857308159298862,76.00603862103195,observed_straight_speed_control_proxy_not_engine_power_or_drag
132,ANT,Mercedes,26,1,HARD,26.0,S02,292.0,292.0,0.43478260869565216,0.0,,1.5850688530494121,119.43806069019305,observed_straight_speed_control_proxy_not_engine_power_or_drag
132,ANT,Mercedes,26,1,HARD,26.0,S03,314.9464416503906,314.0,0.9,0.0,36.884724273526295,13.807013298018838,1026.0815213839312,observed_straight_speed_control_proxy_not_engine_power_or_drag
132,ANT,Mercedes,26,1,HARD,26.0,S04,298.0,298.0,1.0,0.0,,2.9977275786109314,238.8761213803861,observed_straight_speed_control_proxy_not_engine_power_or_drag
132,ANT,Mercedes,26,1,HARD,26.0,S05,242.0,242.0,1.0,0.0,18.293517984043124,2.1324912607650384,135.72506896612845,observed_straight_speed_control_proxy_not_engine_power_or_drag
132,ANT,Mercedes,26,1,HARD,26.0,S06,279.8021240234375,278.5882995605469,0.9125,0.0,44.02418725138877,6.949708907368138,428.89121793296596,observed_straight_speed_control_proxy_not_engine_power_or_drag
133,ANT,Mercedes,27,1,HARD,27.0,S01,280.4818115234375,280.1365966796875,1.0,0.0,,0.9769980910440741,75.01130470534467,observed_straight_speed_control_proxy_not_engine_power_or_drag
133,ANT,Mercedes,27,1,HARD,27.0,S02,290.8732604980469,290.6116577148438,0.5652173913043478,0.0,,1.522498288548058,117.87490739411305,observed_straight_speed_control_proxy_not_engine_power_or_drag
133,ANT,Mercedes,27,1,HARD,27.0,S03,310.0,309.64776000976565,0.868421052631579,0.0,43.18031048468176,14.273385120685944,1012.6526135221532,observed_straight_speed_control_proxy_not_engine_power_or_drag
133,ANT,Mercedes,27,1,HARD,27.0,S04,309.0,309.0,1.0,1.0,,2.914312111288483,235.7498147882261,observed_straight_speed_control_proxy_not_engine_power_or_drag
133,ANT,Mercedes,27,1,HARD,27.0,S05,220.0,220.0,1.0,0.0,14.973183529697314,2.2299669916752523,133.9487584024012,observed_straight_speed_control_proxy_not_engine_power_or_drag
133,ANT,Mercedes,27,1,HARD,27.0,S06,280.9314270019531,279.802294921875,0.925,0.0,42.85959944028974,6.719610286592893,423.2780765515878,observed_straight_speed_control_proxy_not_engine_power_or_drag
134,ANT,Mercedes,28,1,HARD,28.0,S01,281.17437744140625,280.71848449707034,1.0,0.0,,0.984960104045145,75.6475050214823,observed_straight_speed_control_proxy_not_engine_power_or_drag
134,ANT,Mercedes,28,1,HARD,28.0,S02,292.0,292.0,0.6956521739130435,0.0,,1.4695654742612994,118.8746507480436,observed_straight_speed_control_proxy_not_engine_power_or_drag
134,ANT,Mercedes,28,1,HARD,28.0,S03,325.0,324.16412048339845,0.8526315789473684,0.6421052631578947,44.342819507241536,13.65950222607701,1021.2413177900111,observed_straight_speed_control_proxy_not_engine_power_or_drag
134,ANT,Mercedes,28,1,HARD,28.0,S04,309.00128173828125,307.8634765625,1.0,1.0,,2.9429185622175553,237.7493014960872,observed_straight_speed_control_proxy_not_engine_power_or_drag
134,ANT,Mercedes,28,1,HARD,28.0,S05,239.0,239.0,1.0,0.0,24.28451708595088,2.13686821092382,135.0848303955041,observed_straight_speed_control_proxy_not_engine_power_or_drag
134,ANT,Mercedes,28,1,HARD,28.0,S06,281.0,280.6354736328125,0.9375,0.0,47.79188878712146,6.806346062036293,426.86806404979296,observed_straight_speed_control_proxy_not_engine_power_or_drag
135,ANT,Mercedes,29,1,HARD,29.0,S01,280.387451171875,280.2554107666016,1.0,0.0,,0.9788774519784961,74.28509553204596,observed_straight_speed_control_proxy_not_engine_power_or_drag
135,ANT,Mercedes,29,1,HARD,29.0,S02,292.9979248046875,292.78001098632814,0.9565217391304348,0.0,,1.4582470021245124,116.73372155035796,observed_straight_speed_control_proxy_not_engine_power_or_drag
135,ANT,Mercedes,29,1,HARD,29.0,S03,326.9227294921875,326.1974243164062,0.8894736842105263,0.6736842105263158,40.078180013483724,13.272532583721087,1002.8487896826206,observed_straight_speed_control_proxy_not_engine_power_or_drag
135,ANT,Mercedes,29,1,HARD,29.0,S04,305.0,304.6768859863281,1.0,1.0,,2.8958842873635304,233.4674431007159,observed_straight_speed_control_proxy_not_engine_power_or_drag
135,ANT,Mercedes,29,1,HARD,29.0,S05,243.79571533203125,242.65765380859375,1.0,0.0,22.75194778809737,2.12578942012511,132.65195630722494,observed_straight_speed_control_proxy_not_engine_power_or_drag
135,ANT,Mercedes,29,1,HARD,29.0,S06,280.8082275390625,280.07020568847656,0.8625,0.0,47.639262140049695,7.048065750186186,419.1801819308308,observed_straight_speed_control_proxy_not_engine_power_or_drag
136,ANT,Mercedes,30,1,HARD,30.0,S01,278.48626708984375,278.33681640625,0.9333333333333333,0.0,,0.9677561583804857,73.86807005343965,observed_straight_speed_control_proxy_not_engine_power_or_drag
136,ANT,Mercedes,30,1,HARD,30.0,S02,292.8455505371094,290.8968444824219,0.782608695652174,0.0,,1.475639304804588,116.0783957982623,observed_straight_speed_control_proxy_not_engine_power_or_drag
136,ANT,Mercedes,30,1,HARD,30.0,S03,330.7921142578125,328.7699295043945,0.9368421052631579,0.6789473684210526,40.86214723869029,13.30769538319698,997.2189457214353,observed_straight_speed_control_proxy_not_engine_power_or_drag
136,ANT,Mercedes,30,1,HARD,30.0,S04,303.2618408203125,299.8218933105469,1.0,1.0,,2.911783270007363,232.1567915965246,observed_straight_speed_control_proxy_not_engine_power_or_drag
136,ANT,Mercedes,30,1,HARD,30.0,S05,240.0,239.94485473632812,1.0,0.0,30.076442608602434,2.131011276742385,131.9072679525708,observed_straight_speed_control_proxy_not_engine_power_or_drag
136,ANT,Mercedes,30,1,HARD,30.0,S06,281.0,280.5663833618164,0.925,0.0,51.30667146979344,6.8152941454646685,416.82696673012373,observed_straight_speed_control_proxy_not_engine_power_or_drag
137,ANT,Mercedes,31,1,HARD,31.0,S01,270.2654724121094,268.5181427001953,0.8,0.0,,1.007943909430955,74.13069231937484,observed_straight_speed_control_proxy_not_engine_power_or_drag
