axis_index,driver,team,lap,stint,compound,tyre_age,position,lap_duration_s,lap_length_m,telemetry_samples,observed_time_s,telemetry_coverage,sample_full_throttle_share,time_full_throttle_share,time_brake_share,time_drs_share,lap_speed_p99_kph,lap_speed_max_kph,lap_speed_median_kph,axis_reconstructed_time_s,axis_time_error_s,deleted,is_accurate,green_or_yellow,pace_eligible,acceleration_150_250_kph_per_100m,straight_max_speed_kph,straight_full_throttle_distance_share,traffic_ratio,traffic_missing_share,traffic_observed_time_s,lap_fraction,clean_air_share,candidate_weight,audited_candidate
769,PIA,McLaren,19,1,HARD,19.0,2,89.5979995727539,5217.311658246517,661,89.72799921035767,1.0,0.5083207261724659,0.4942827979914871,0.16229040266418734,0.0,309.0,310.0,221.6238250732422,89.62835559325967,0.03035602050576358,False,True,True,True,45.086113082008886,309.8971252441406,0.9226306254767352,1.0,0.0,89.72799921035767,0.3275862068965517,0.0,0.0,False
770,PIA,McLaren,20,1,HARD,20.0,2,89.89199829101562,5216.173404867038,680,90.0219955444336,1.0,0.5014705882352941,0.4942236394456209,0.17238005772006507,0.0,310.0,311.0,227.9375,89.86487812515438,-0.027120165861248324,False,True,True,True,47.665350478388085,310.940185546875,0.8848827231121281,0.9769501116289074,0.0,90.0219955444336,0.3448275862068966,0.023049888371092564,0.0005312973539198283,False
771,PIA,McLaren,21,1,HARD,21.0,2,89.58399963378906,5204.577019944191,681,89.71399688720703,1.0,0.5242290748898678,0.507891675439385,0.1605323315100196,0.0,309.0,310.0,228.54998779296875,89.31400262138858,-0.2699970124004807,False,True,True,True,49.291476986314706,309.93450927734375,0.9253813882532418,0.6292106177799408,0.0,89.71399688720703,0.3620689655172414,0.3707893822200592,0.13748476596713316,False
772,PIA,McLaren,22,1,HARD,22.0,2,89.50299835205078,5217.426634250879,677,89.63299560546875,1.0,0.5096011816838996,0.5042003970378545,0.1624514023257342,0.0,309.0,310.0,226.0,89.49045204045402,-0.012546311596764781,False,True,True,True,44.657702845575315,309.9761047363281,0.9174675819984744,0.20964369883973752,0.0,89.63299560546875,0.3793103448275862,0.7903563011602625,0.6246630827837315,False
773,PIA,McLaren,23,1,HARD,23.0,2,89.51499938964844,5203.886207939789,685,89.6449966430664,1.0,0.5007299270072992,0.5004294380341566,0.1735847427933517,0.0,308.0,309.0,224.72500610351562,89.30151406705485,-0.21348532259358421,False,True,True,True,45.66060102671949,308.9241027832031,0.932837528604119,0.007195009952809157,0.0,89.6449966430664,0.39655172413793105,0.9928049900471908,0.9856617482626027,True
774,PIA,McLaren,24,1,HARD,24.0,1,89.43499755859375,5206.441285665497,657,89.56599760055542,1.0,0.5220700152207002,0.5098584884568335,0.14559089511988094,0.0,306.0,307.0,228.8625030517578,89.18016129947725,-0.25483625911650165,False,True,True,True,42.37127609008903,306.9584045410156,0.9438024408848208,0.005415001532926678,0.0,89.56599760055542,0.41379310344827586,0.9945849984670734,0.9891993191757483,True
775,PIA,McLaren,25,1,HARD,25.0,1,89.26100158691406,5216.596511984393,686,89.3910026550293,1.0,0.5204081632653061,0.5137653352715994,0.14677085273679802,0.0,306.41066894531247,308.0,227.0,89.38302384378576,0.12202225687170198,False,True,True,True,43.658260975718235,307.88824462890625,0.9551249046529366,0.0,0.0,89.3910026550293,0.43103448275862066,1.0,1.0,True
776,PIA,McLaren,26,1,HARD,26.0,1,89.49199676513672,5185.791850518156,676,89.62299728393555,1.0,0.5177514792899408,0.5141201993170124,0.15175793265135024,0.0,306.0,307.0,223.32196807861328,89.10668729941757,-0.38530946571914626,False,True,True,True,46.67171997750966,307.0,0.9409610983981693,0.0,0.0,89.62299728393555,0.4482758620689655,1.0,1.0,True
777,PIA,McLaren,27,1,HARD,27.0,1,89.29900360107422,5205.948104833245,663,89.43000411987305,1.0,0.526395173453997,0.5179245868125969,0.156569391037761,0.0,306.0,306.0,227.0,89.1596360406975,-0.13936756037671216,False,True,True,True,46.20788240597077,306.0,0.9586241418764302,0.0,0.0,89.43000411987305,0.46551724137931033,1.0,1.0,True
778,PIA,McLaren,28,1,HARD,28.0,1,89.00399780273438,5195.385442261399,651,89.1359977722168,1.0,0.5053763440860215,0.5112861253265203,0.16110209344014223,0.0,305.607177734375,307.0,224.0,88.55811250679969,-0.44588529593468706,False,True,True,True,47.13303507105839,306.9532470703125,0.9306350114416476,0.0,0.0,89.1359977722168,0.4827586206896552,1.0,1.0,True
779,PIA,McLaren,29,1,HARD,29.0,1,88.927001953125,5214.249247208238,675,89.05500221252441,1.0,0.5096296296296297,0.5165909154821298,0.15540955478515325,0.0,308.0111401367187,309.0,224.04672241210938,88.97417108836888,0.04716913524387678,False,True,True,True,46.662752367962,309.0,0.9587433257055683,0.0,0.0,89.05500221252441,0.5,1.0,1.0,True
780,PIA,McLaren,30,1,HARD,30.0,1,89.11900329589844,5212.309585857987,671,89.24700355529785,1.0,0.5022354694485842,0.5065604924548418,0.1577531527180588,0.0,309.2986450195312,311.0,225.0,89.05592213899344,-0.0630811569049996,True,True,True,True,46.56314160104634,310.91455078125,0.9204281083142639,0.0,0.0,89.24700355529785,0.5172413793103449,1.0,1.0,False
781,PIA,McLaren,31,1,HARD,31.0,1,88.98300170898438,5218.431225173056,679,89.11600112915039,1.0,0.5051546391752577,0.5086627895155327,0.14947925461956726,0.0,307.09075134277344,309.0,226.0,89.10945558353359,0.1264538745492132,False,True,True,True,43.06127974602316,308.9098815917969,0.9648932112890923,0.0,0.0,89.11600112915039,0.5344827586206896,1.0,1.0,True
782,PIA,McLaren,32,1,HARD,32.0,1,89.0009994506836,5204.98420891203,671,89.12799835205078,1.0,0.526080476900149,0.5203191146390851,0.1386657065865675,0.0,307.0,308.0,224.80313110351562,88.79928819496456,-0.20171125571903303,False,True,True,True,42.241187780982244,308.0,0.9644546147978642,0.0,0.0,89.12799835205078,0.5517241379310345,1.0,1.0,True
783,PIA,McLaren,33,1,HARD,33.0,1,89.00199890136719,5203.623730161842,688,89.12799835205078,1.0,0.5261627906976745,0.5230680144596238,0.14988563248227965,0.0,307.0,308.0,220.55095672607422,88.82997546686283,-0.17202343450435365,False,True,True,True,44.798320902189914,308.0,0.9629099923722348,0.0,0.0,89.12799835205078,0.5689655172413793,1.0,1.0,True
784,PIA,McLaren,34,1,HARD,34.0,1,89.31300354003906,5204.49586117813,679,89.43900299072266,1.0,0.5139911634756995,0.5197396576578129,0.16145087511683281,0.0,307.0,308.0,223.91429138183594,89.17037149731476,-0.1426320427243013,False,True,True,True,47.043785940411965,307.913818359375,0.9502908085430969,0.0,0.0,89.43900299072266,0.5862068965517241,1.0,1.0,True
785,PIA,McLaren,35,1,HARD,35.0,1,89.177001953125,5209.911851432623,674,89.3040018081665,1.0,0.5029673590504451,0.5125974251327927,0.15947769950701518,0.0,307.72700744628906,309.0,222.5878677368164,88.93494885408695,-0.24205309903804562,False,True,True,True,47.47142839772237,308.8872985839844,0.9400839054157132,0.0,0.0,89.3040018081665,0.603448275862069,1.0,1.0,True
786,PIA,McLaren,36,1,HARD,36.0,1,89.00900268554688,5209.807539637327,668,89.13500213623047,1.0,0.5449101796407185,0.5243507065289076,0.15573004770222432,0.0,310.0,310.0,230.5,88.85521587478279,-0.15378681076408895,False,True,True,True,45.468104132114405,310.0,0.9665379481311976,0.0,0.0,89.13500213623047,0.6206896551724138,1.0,1.0,True
787,PIA,McLaren,37,1,HARD,37.0,1,89.1259994506836,5216.472068883777,661,89.26099395751953,1.0,0.5143721633888049,0.5180761232397607,0.17121692423777632,0.0,309.0,310.0,227.0,89.11333332139907,-0.012666129284525596,False,True,True,True,48.96958043122772,310.0,0.9557827993897788,0.0,0.0,89.26099395751953,0.6379310344827587,1.0,1.0,True
788,PIA,McLaren,38,1,HARD,38.0,1,89.10600280761719,5209.177584475425,662,89.24200248718262,1.0,0.5151057401812689,0.5214136756777749,0.15418751517867282,0.0,308.0,310.0,224.40438079833984,89.0041326731765,-0.10187013444068782,False,True,True,True,47.364049123180074,309.8948059082031,0.9707046147978642,0.0,0.0,89.24200248718262,0.6551724137931034,1.0,1.0,True
789,PIA,McLaren,39,1,HARD,39.0,1,89.26000213623047,5210.735937045099,650,89.39500214159489,1.0,0.5169230769230769,0.5176464909847924,0.1543822337673406,0.0,306.69160705566406,308.0,219.07799530029297,89.1105121045529,-0.1494900316775727,False,True,True,True,45.69726692014963,308.0,0.9604071319603357,0.0,0.0,89.39500214159489,0.6724137931034483,1.0,1.0,True
790,PIA,McLaren,40,1,HARD,40.0,1,89.38800048828125,5231.993999918997,671,89.51300048828125,1.0,0.5022354694485842,0.495212949263457,0.1693496589601938,0.0,308.3374908447265,310.0,228.0,89.6181019821939,0.230101493912656,False,True,True,True,43.96809664875025,310.0,0.9419479405034324,0.0,0.0,89.51300048828125,0.6896551724137931,1.0,1.0,True
791,PIA,McLaren,43,2,MEDIUM,2.0,2,87.36900329589844,5214.205565253317,659,87.50500392913818,1.0,0.5341426403641881,0.5158905151636062,0.148105740020557,0.0,305.0,306.0,235.0,87.24508752239439,-0.12391577350405214,False,True,True,True,47.10131174736702,306.0,0.9460049580472921,0.0,0.0,87.50500392913818,0.7413793103448276,1.0,1.0,True
792,PIA,McLaren,44,2,MEDIUM,3.0,2,86.76499938964844,5196.556486926206,648,86.90099716186523,1.0,0.5401234567901234,0.5352643699731021,0.1555678083191491,0.0,308.0,309.0,235.79893493652344,86.26093217850833,-0.5040672111401108,False,True,True,True,47.76195347891717,309.0,0.9562118611746758,0.0,0.0,86.90099716186523,0.7586206896551724,1.0,1.0,True
793,PIA,McLaren,45,2,MEDIUM,4.0,2,87.39199829101562,5205.757641888559,667,87.51499938964844,1.0,0.5427286356821589,0.5323202205938121,0.14398671697251952,0.0,306.0,307.0,230.03334045410156,87.3634837335994,-0.02851455741622999,False,True,True,True,45.56100148375562,306.9034118652344,0.9709143783371473,0.0,0.0,87.51499938964844,0.7758620689655172,1.0,1.0,True
794,PIA,McLaren,46,2,MEDIUM,5.0,2,86.96499633789062,5209.013102213264,667,87.08799743652344,1.0,0.5487256371814093,0.536491847030495,0.15016994825488808,0.0,306.1626123046875,308.0,237.0,86.81242808139962,-0.15256825649100847,False,True,True,True,46.886253231115596,307.9182434082031,0.9631292906178489,0.0,0.0,87.08799743652344,0.7931034482758621,1.0,1.0,True
795,PIA,McLaren,47,2,MEDIUM,6.0,2,86.99400329589844,5221.462611744896,655,87.11700284481049,1.0,0.5328244274809161,0.5412146903350002,0.16206943893475162,0.0,306.2563726806641,308.0,232.52273559570312,87.05633419820713,0.06233090230868754,False,True,True,True,43.31257707359612,307.9027404785156,0.9703661327231122,0.0,0.0,87.11700284481049,0.8103448275862069,1.0,1.0,True
796,PIA,McLaren,48,2,MEDIUM,7.0,2,87.02200317382812,5203.31675840129,653,87.14400482177734,1.0,0.5497702909647779,0.5271275918634855,0.14960294433468196,0.0,309.0,310.0,237.0,86.88651611588254,-0.13548705794558202,False,True,True,True,39.14698004122774,310.0,0.951377765064836,0.0,0.0,87.14400482177734,0.8275862068965517,1.0,1.0,True
797,PIA,McLaren,49,2,MEDIUM,8.0,2,87.11199951171875,5197.416246672399,658,87.2509994506836,1.0,0.5653495440729484,0.562033486449957,0.15589509239243968,0.0,309.01754486083985,310.0,232.26666259765625,86.85025646165974,-0.26174305005901033,False,True,True,True,41.64874569149235,310.0,0.9676249046529367,0.0,0.0,87.2509994506836,0.8448275862068966,1.0,1.0,True
798,PIA,McLaren,50,2,MEDIUM,9.0,2,87.03900146484375,5200.83185036993,649,87.16100311279297,1.0,0.5531587057010786,0.5440851339947325,0.15371551876791073,0.0,309.0,311.0,234.0,86.8608245531629,-0.17817691168085048,False,True,True,True,47.49917524159763,311.0,0.9386393974065599,0.0,0.0,87.16100311279297,0.8620689655172413,1.0,1.0,True
799,PIA,McLaren,51,2,MEDIUM,10.0,2,87.31199645996094,5197.87461298024,628,87.45099639892578,1.0,0.5398089171974523,0.5282042639367035,0.15044991867742616,0.0,309.0,310.0,229.5250015258789,87.11390156686592,-0.1980948930950177,False,True,True,True,47.34005548682159,310.0,0.9399647215865752,0.0,0.0,87.45099639892578,0.8793103448275862,1.0,1.0,True
800,PIA,McLaren,52,2,MEDIUM,11.0,2,87.49800109863281,5199.854689706386,654,87.61999893188477,1.0,0.5259938837920489,0.5170166405830243,0.1456288780161937,0.0,308.8675,309.0,228.01250457763672,87.42241177048714,-0.07558932814566788,False,True,True,True,44.42254862943598,309.0,0.94425057208238,0.0,0.0,87.61999893188477,0.896551724137931,1.0,1.0,True
801,PIA,McLaren,53,2,MEDIUM,12.0,2,87.5270004272461,5207.919697332831,634,87.66600036621094,1.0,0.5378548895899053,0.5312093008233368,0.1414573328379701,0.0,310.0,312.0,231.26250457763672,87.59683638020229,0.06983595295619693,False,True,True,True,47.62941038834231,311.8899841308594,0.9767448512585813,0.0,0.0,87.66600036621094,0.9137931034482759,1.0,1.0,True
802,PIA,McLaren,54,2,MEDIUM,13.0,2,87.74400329589844,5199.897603501798,659,87.86500549316406,1.0,0.5341426403641881,0.5219941200091137,0.1515961477746725,0.0,311.0,311.0,230.31427001953125,87.68513257505177,-0.05887072084667011,False,True,True,True,47.03761368293904,311.0,0.9617038520213578,0.0,0.0,87.86500549316406,0.9310344827586207,1.0,1.0,True
803,PIA,McLaren,55,2,MEDIUM,14.0,2,87.79000091552734,5203.546856981397,650,87.92900085449219,1.0,0.5476923076923077,0.5389462272549399,0.15648982583993273,0.0,308.0,309.0,231.04419708251953,87.77906745044733,-0.010933465080015026,False,True,True,True,51.13011473710055,309.0,0.9489654843630816,0.0,0.0,87.92900085449219,0.9482758620689655,1.0,1.0,True
804,PIA,McLaren,56,2,MEDIUM,15.0,2,87.99800109863281,5196.740997671713,652,88.13700103759766,1.0,0.5260736196319018,0.5096156505466057,0.14885913774867032,0.0,312.2819445800781,314.0,229.5,87.76059901839506,-0.23740208023775722,False,True,True,True,44.953720696706235,313.900146484375,0.939635774218154,0.21881841985829134,0.0,88.13700103759766,0.9655172413793104,0.7811815801417087,0.6102446611526968,False
805,PIA,McLaren,57,2,MEDIUM,16.0,2,88.40599822998047,5191.356835643501,671,88.54549789428711,1.0,0.5141579731743666,0.5206871066068445,0.15992912574023646,0.0,314.60802001953124,315.0,223.5,88.14492367559707,-0.26107455438339855,False,True,True,True,51.025861960460325,315.0,0.9150553012967201,1.0,0.0,88.54549789428711,0.9827586206896551,0.0,0.0,False
806,PIA,McLaren,58,2,MEDIUM,17.0,2,88.0739974975586,5207.274375302196,646,88.21299743652344,1.0,0.48297213622291024,0.49329455733717664,0.15963624501762372,0.0,317.0,317.0,221.30644989013672,87.96351925514273,-0.11047824241586568,False,True,True,True,47.525977794746716,317.0,0.8977212051868803,0.623592899792722,0.0,88.21299743652344,1.0,0.37640710020727797,0.1416823050864518,False
807,RUS,Mercedes,2,1,MEDIUM,2.0,6,90.62899780273438,5201.610900151849,690,90.76199340820312,1.0,0.4797101449275362,0.47053833123353067,0.17187811019609703,0.1705669366316879,333.06335693359375,334.0,218.06961059570312,90.24574030992821,-0.38325749280616606,False,True,True,True,40.01295530880793,334.0,0.9489750190694126,1.0,0.0,90.76199340820312,0.034482758620689655,0.0,0.0,False
808,RUS,Mercedes,3,1,MEDIUM,3.0,6,90.06700134277344,5215.156299690248,684,90.20000457763672,1.0,0.49122807017543857,0.47645242106389446,0.17564305875267863,0.16362527748537875,332.6956649780273,334.0,218.0,89.92875144985734,-0.13824989291609313,False,True,True,True,42.00004322339666,333.8760070800781,0.9011107932875667,1.0,0.0,90.20000457763672,0.05172413793103448,0.0,0.0,False
809,RUS,Mercedes,4,1,MEDIUM,4.0,5,89.33699798583984,5216.280395776808,670,89.47000122070312,1.0,0.4925373134328358,0.4916507930579418,0.18017206770147418,0.08136806289615803,331.2579675292968,333.0,222.6138916015625,89.37696588507758,0.03996789923773747,False,True,True,True,42.15770331957639,332.9463195800781,0.9351496948893975,1.0,0.0,89.47000122070312,0.06896551724137931,0.0,0.0,False
810,RUS,Mercedes,5,1,MEDIUM,5.0,5,89.98899841308594,5204.400459227927,683,90.11499786376953,1.0,0.5051244509516838,0.49272607823035636,0.17891580387439315,0.08698885743475053,321.0,322.0,217.3000030517578,90.0308520509019,0.04185363781596152,False,True,True,True,38.028046312129746,321.99951171875,0.9306445461479785,1.0,0.0,90.11499786376953,0.08620689655172414,0.0,0.0,False
811,RUS,Mercedes,6,1,MEDIUM,6.0,5,89.92900085449219,5198.79660495937,671,90.05899858474731,1.0,0.511177347242921,0.5104764792955888,0.17278673526992686,0.09106252948066863,328.0,328.0,219.7388916015625,89.67948656275621,-0.24951429173597717,False,True,True,True,41.762733284482145,328.0,0.9222921434019833,1.0,0.0,90.05899858474731,0.10344827586206896,0.0,0.0,False
812,RUS,Mercedes,7,1,MEDIUM,7.0,5,89.75900268554688,5208.42293559599,665,89.89200210571289,1.0,0.5022556390977444,0.4950272758147172,0.16196106400736118,0.0,312.2281774902344,313.0,218.0,89.77859065878835,0.01958797324147099,False,True,True,True,40.84720691709216,313.0,0.981140350877193,1.0,0.0,89.89200210571289,0.1206896551724138,0.0,0.0,False
813,RUS,Mercedes,8,1,MEDIUM,8.0,5,90.1240005493164,5192.08411107684,694,90.25599670410156,1.0,0.537463976945245,0.5353328443519266,0.16175106724122687,0.0,314.0,315.0,221.0,89.99011182367713,-0.1338887256392809,False,True,True,True,44.19015526812777,315.0,0.9680730358504958,0.9516154391441309,0.0,90.25599670410156,0.13793103448275862,0.04838456085586906,0.002341065729215297,False
814,RUS,Mercedes,9,1,MEDIUM,9.0,5,90.20500183105469,5192.115181106599,678,90.33300018310547,1.0,0.49852507374631266,0.5174853408455838,0.1691629447893591,0.0,312.80142669677736,313.0,221.26139068603516,89.92572744326553,-0.27927438778915814,False,True,True,True,42.17045724291927,313.0,0.9679729214340198,0.8286230798031136,0.0,90.33300018310547,0.15517241379310345,0.17137692019688644,0.029370048776169982,False
815,RUS,Mercedes,10,1,MEDIUM,10.0,5,90.00599670410156,5200.340180593074,688,90.13399696350098,1.0,0.5566860465116279,0.5461756340277492,0.1628687378049001,0.0,310.75451599121095,311.0,222.0,89.7317459052323,-0.27425079886926085,False,True,True,True,41.729895936516286,311.0,0.9564216247139589,0.0,0.0,90.13399696350098,0.1724137931034483,1.0,1.0,True
816,RUS,Mercedes,11,1,MEDIUM,11.0,5,90.04399871826172,5198.117602115037,698,90.1719970703125,1.0,0.5300859598853869,0.5280020874608597,0.17344638609753224,0.0,311.0,312.0,221.39795684814453,89.91942666329159,-0.12457205497013035,False,True,True,True,39.939308894294726,312.0,0.9477784134248665,0.0,0.0,90.1719970703125,0.1896551724137931,1.0,1.0,True
817,RUS,Mercedes,12,1,MEDIUM,12.0,5,90.09500122070312,5219.871841761173,692,90.2229995727539,1.0,0.5274566473988439,0.5328906442311409,0.16450345598729008,0.0,312.9488180541992,313.0,220.19916534423828,90.10953023167089,0.014529010967763156,False,True,True,True,38.05270313500036,313.0,0.9490751334858887,0.0,0.0,90.2229995727539,0.20689655172413793,1.0,1.0,True
818,RUS,Mercedes,13,1,MEDIUM,13.0,5,90.05999755859375,5239.3463177104,657,90.18899536132812,1.0,0.5114155251141552,0.513455031032246,0.17026462171688753,0.0,312.01344116210936,313.0,227.2218780517578,90.25979684165507,0.19979928306132422,False,True,True,True,42.7552550416981,313.0,0.9590722730739892,0.17298116984563056,0.0,90.18899536132812,0.22413793103448276,0.8270188301543695,0.6839601454299019,True
819,RUS,Mercedes,16,2,HARD,2.0,12,88.64800262451172,5203.463622418344,661,88.77900195121765,1.0,0.5431164901664145,0.5402629524383452,0.17705759983971475,0.0,309.0156616210937,310.0,224.2653045654297,88.35456046044143,-0.2934421640702851,False,True,True,True,37.26437917686762,310.0,0.9676535087719298,0.005981145604913152,0.0,88.77900195121765,0.27586206896551724,0.9940188543950869,0.9880734828929209,True
820,RUS,Mercedes,17,2,HARD,3.0,11,90.03500366210938,5227.2499644043455,679,90.16500473022461,1.0,0.5390279823269514,0.5346421053455471,0.19743802042755154,0.18053571606113752,332.2407513427734,337.0,221.0,90.02294384151017,-0.012059820599205295,False,True,True,True,45.479262104635524,336.8301086425781,0.9556636155606407,0.8873066156108328,0.0,90.16500473022461,0.29310344827586204,0.1126933843891672,0.012699798885084594,False
821,RUS,Mercedes,18,2,HARD,4.0,11,89.85700225830078,5226.57327386725,667,89.98700332641602,1.0,0.4917541229385307,0.48795939986654263,0.1884716456899374,0.0,316.0,318.0,223.77500915527344,89.72221751097,-0.13478474733078372,False,True,True,True,42.46019642802416,317.94171142578125,0.8947511441647596,1.0,0.0,89.98700332641602,0.3103448275862069,0.0,0.0,False
822,RUS,Mercedes,19,2,HARD,5.0,10,90.19100189208984,5221.544655672625,667,90.32100296020508,1.0,0.4992503748125937,0.49721552259610746,0.17184256954681418,0.0,317.8737176513672,321.0,222.0,90.26085603610773,0.06985414401788148,False,True,True,True,33.47852002526991,320.91351318359375,0.9038615560640731,0.9399918292389497,0.0,90.32100296020508,0.3275862068965517,0.06000817076105025,0.003600980558087366,False
823,RUS,Mercedes,20,2,HARD,6.0,8,90.28600311279297,5251.878351975711,694,90.41500329971313,1.0,0.47262247838616717,0.4729746782153565,0.1889178175420112,0.0867112743069796,334.0,335.0,223.72955322265625,90.21171178548272,-0.07429132731024879,False,True,True,True,35.65280155157241,335.0,0.9282322654462242,0.967604920585903,0.0,90.41500329971313,0.3448275862068966,0.03239507941409703,0.001049441170245653,False
824,RUS,Mercedes,21,2,HARD,7.0,6,90.06500244140625,5248.432053964198,682,90.19500231742859,1.0,0.46920821114369504,0.46804144480582016,0.19247190534033787,0.1574366482703324,333.2246875,334.0,221.95436096191406,90.20181272150202,0.1368102800957729,False,True,True,True,35.14370150662153,334.0,0.9300247902364607,0.8087920131186969,0.0,90.19500231742859,0.3620689655172414,0.19120798688130314,0.03656049424720059,False
825,RUS,Mercedes,22,2,HARD,8.0,6,89.39900207519531,5236.038840712547,675,89.52899932861328,1.0,0.5140740740740741,0.5032894408868706,0.1782550398410873,0.0,311.0,312.0,225.24998474121094,89.35755449363893,-0.041447581556383284,False,True,True,True,41.59612794585213,312.0,0.8759820747520976,0.0,0.0,89.52899932861328,0.3793103448275862,1.0,1.0,True
826,RUS,Mercedes,23,2,HARD,9.0,6,89.64800262451172,5226.045602246643,687,89.77750396728516,1.0,0.5225618631732168,0.5216618888145871,0.1621786374498112,0.0,311.97845275878905,313.0,224.0,89.54857691771862,-0.09942570679309881,False,True,True,True,39.4215432162715,312.9678039550781,0.9204281083142639,0.0,0.0,89.77750396728516,0.39655172413793105,1.0,1.0,True
827,RUS,Mercedes,24,2,HARD,10.0,6,89.58899688720703,5224.210579150319,656,89.72099304199219,1.0,0.5121951219512195,0.5125668186448706,0.17743898550244008,0.0,311.0677169799805,312.0,221.5,89.61228662595725,0.023289738750222,False,True,True,True,39.06733916576051,312.0,0.926039282990084,0.0,0.0,89.72099304199219,0.41379310344827586,1.0,1.0,True
828,RUS,Mercedes,25,2,HARD,11.0,6,89.31999969482422,5226.254777877897,688,89.44900035858154,1.0,0.5392441860465116,0.5265234611034866,0.16278559706463336,0.0,313.0,314.0,230.58284759521484,89.14770198166221,-0.1722977131620098,False,True,True,True,39.2793268256063,314.0,0.9478689931350114,0.07965432784533565,0.0,89.44900035858154,0.43103448275862066,0.9203456721546643,0.8470361562538209,True
829,RUS,Mercedes,26,2,HARD,12.0,6,89.43099975585938,5213.095677044102,670,89.56199979782104,1.0,0.5268656716417911,0.5214376082918873,0.17242805324976568,0.0,314.0,315.0,225.20780181884766,89.3842639549006,-0.04673580095877128,False,True,True,True,42.546421528028475,315.0,0.9743230358504958,0.7671110745475498,0.0,89.56199979782104,0.4482758620689655,0.2328889254524502,0.054237251598396916,False
830,RUS,Mercedes,27,2,HARD,13.0,6,89.68199920654297,5205.769028148129,666,89.81299591064453,1.0,0.53003003003003,0.5232761825995295,0.17363859223550454,0.0,313.0,314.0,222.21428680419922,89.55163941354097,-0.1303597930020004,False,True,True,True,44.2003204032318,314.0,0.9376620900076277,1.0,0.0,89.81299591064453,0.46551724137931033,0.0,0.0,False
831,RUS,Mercedes,28,2,HARD,14.0,6,89.75,5190.067771785855,660,89.88199996948242,1.0,0.5196969696969697,0.5106361392421798,0.18242810242938776,0.17446206983804916,329.82410552978513,332.0,220.0,89.47485879360401,-0.27514120639598616,False,True,True,True,43.75151853253638,331.995849609375,0.9461432112890923,0.9270042428862338,0.0,89.88199996948242,0.4827586206896552,0.07299575711376616,0.005328380556611943,False
832,RUS,Mercedes,29,2,HARD,15.0,5,88.81800079345703,5203.231886647135,683,88.94600009918213,1.0,0.568081991215227,0.563296929499155,0.16054682670516676,0.17629797560737714,330.0,332.0,220.78480529785156,88.56521605243293,-0.25278474102410087,False,True,True,True,41.922097790875625,332.0,0.9882675438596492,0.6190047736360528,0.0,88.94600009918213,0.5,0.3809952263639472,0.1451573625121154,False
833,RUS,Mercedes,30,2,HARD,16.0,5,89.01000213623047,5213.506178538384,660,89.14200210571289,1.0,0.553030303030303,0.5594107567681861,0.15525791721265808,0.0,310.0,311.0,223.0,88.96798530271741,-0.04201683351305974,False,True,True,True,39.93355465521425,310.91748046875,0.9944078947368421,0.0,0.0,89.14200210571289,0.5172413793103449,1.0,1.0,True
834,RUS,Mercedes,31,2,HARD,17.0,5,89.14399719238281,5210.472053387612,681,89.2764949798584,1.0,0.5580029368575624,0.5502735779007211,0.16261846220602033,0.0,310.0,311.0,225.0,89.08324013266733,-0.06075705971548473,False,True,True,True,38.31126699972745,311.0,0.9693792906178489,0.0,0.0,89.2764949798584,0.5344827586206896,1.0,1.0,True
835,RUS,Mercedes,32,2,HARD,18.0,5,89.16600036621094,5220.465628279746,676,89.29300022125244,1.0,0.5177514792899408,0.5274992746220283,0.15230760229757193,0.0,311.58970642089844,312.0,224.5,89.1200135734853,-0.045986792725642545,False,True,True,True,39.616949729125096,312.0,0.9393258962623952,0.0,0.0,89.29300022125244,0.5517241379310345,1.0,1.0,True
836,RUS,Mercedes,33,2,HARD,19.0,5,89.697998046875,5222.619951669932,695,89.81799697875977,1.0,0.5467625899280576,0.5309291271457779,0.15323220302320864,0.0,311.0,312.0,227.45140075683594,89.5808072795297,-0.11719076734530631,False,True,True,True,44.03065808520648,312.0,0.9394164759725401,0.0,0.0,89.81799697875977,0.5689655172413793,1.0,1.0,True
837,RUS,Mercedes,34,2,HARD,20.0,5,89.48500061035156,5217.930323303222,673,89.61100387573242,1.0,0.5334323922734027,0.5292764837850363,0.1553045802204905,0.0,309.0,311.0,225.78126525878906,89.3598979003899,-0.1251027099616664,False,True,True,True,42.25118435002188,311.0,0.9348016781083143,0.0,0.0,89.61100387573242,0.5862068965517241,1.0,1.0,True
838,RUS,Mercedes,35,2,HARD,21.0,5,89.40499877929688,5246.899380168833,678,89.53099822998047,1.0,0.5471976401179941,0.5440684494265747,0.1496800023212598,0.0,311.0,312.0,230.61290740966797,89.39328647102464,-0.011712308272237237,False,True,True,True,43.392041969053246,311.9169921875,0.9547864225781847,0.0,0.0,89.53099822998047,0.603448275862069,1.0,1.0,True
839,RUS,Mercedes,36,2,HARD,22.0,5,89.37699890136719,5212.9090757899885,670,89.50299835205078,1.0,0.5388059701492537,0.5327866455034068,0.16800551484455695,0.0,311.0,312.0,225.7369613647461,89.05637304664809,-0.320625854719097,False,True,True,True,43.83726359773565,312.0,0.9340436689549961,0.0,0.0,89.50299835205078,0.6206896551724138,1.0,1.0,True
